,lon,lat,part,x_dwd,y_dwd
251,6.710742187500074,52.61787109375001,0,-230732.12041142606,-4014720.3825350474
252,6.748437500000023,52.634082031250045,0,-227984.4668260253,-4013000.3903458
253,7.013183593750057,52.633544921875,0,-209442.4991714446,-4014072.993273093
254,7.033007812500017,52.6513671875,0,-207946.9986854909,-4012087.9757847656
255,7.050878906250006,52.74477539062502,0,-206140.28233958382,-4001373.789117818
256,7.11708984375008,52.88701171874996,0,-200690.12877137525,-3985206.354577053
257,7.179492187500017,52.96621093750002,0,-195899.90951541526,-3976294.5866936836
258,7.18994140625,52.99951171875006,0,-194986.410340701,-3972493.4463709267
259,7.18896484375,53.18720703125001,0,-193992.95951745455,-3950878.462793945
260,7.197265625,53.28227539062502,0,-192885.11548147025,-3939969.057788648
261,7.152050781250011,53.32695312499996,0,-195738.68172604244,-3934677.792495555
262,7.0533203125000625,53.37583007812498,0,-202229.2921233864,-3928715.9473904627
263,7.074316406249977,53.477636718750034,0,-200191.7217426784,-3917091.348422667
264,7.107128906250011,53.556982421875034,0,-197487.91711344264,-3908092.352684284
265,7.20644531250008,53.654541015625,0,-190166.83197119995,-3897228.7497004853
266,7.2852539062500625,53.681347656249955,0,-184660.25238044537,-3894410.0319967703
267,7.6291992187500455,53.697265625,0,-161203.3589625602,-3893621.198234325
268,8.009277343750028,53.69072265625002,0,-135397.3299570721,-3895356.0974211753
269,8.167089843750034,53.54340820312501,0,-125209.20755732947,-3912636.81314474
270,8.108496093750006,53.46767578125005,0,-129497.89525344461,-3921211.672306462
271,8.200781250000063,53.43242187499996,0,-123309.25121307634,-3925468.878824869
272,8.245214843750063,53.4453125,0,-120219.54963295913,-3924080.95084526
273,8.279003906250011,53.51118164062501,0,-117677.83613196206,-3916578.0347160404
274,8.301562500000074,53.58413085937505,0,-115887.18580991525,-3908240.1690962454
275,8.333886718749994,53.60620117187503,0,-113608.5179263973,-3905769.08379957
276,8.45136718750004,53.55170898437501,0,-105769.1091945647,-3912255.8246514215
277,8.492675781250028,53.514355468749955,0,-103061.44332477066,-3916624.783781985
278,8.495214843750006,53.39423828125001,0,-103250.75250372323,-3930442.878697078
279,8.538476562500023,53.556884765625,0,-99805.83119838012,-3911817.2223242037
280,8.506250000000023,53.670751953125034,0,-101664.89640266335,-3898677.6268701777
281,8.528417968750034,53.781103515625034,0,-99830.96434226354,-3886045.7700256356
282,8.575585937500051,53.838476562500006,0,-96468.06190428132,-3879541.908500292
283,8.618945312500074,53.87499999999997,0,-93431.10386352881,-3875423.034387964
284,8.897753906250045,53.83569335937506,0,-74658.55315562565,-3880342.4250230333
285,9.205566406250028,53.85595703125,0,-53778.80214217898,-3878361.8293861207
286,9.32197265625004,53.81347656250006,0,-45956.84019133674,-3883339.0600415566
287,9.585351562500051,53.600488281249994,0,-28282.434898064384,-3907975.328888601
288,9.673144531249989,53.56562500000001,0,-22317.1684655311,-3912021.7191133066
289,9.783984375000017,53.55463867187498,0,-14754.008430307882,-3913320.6620597118
290,9.63125000000008,53.600195312500034,0,-25152.046479380035,-3908030.4055878473
291,9.312011718750057,53.85913085937503,0,-46569.036755671805,-3878090.7988570197
292,9.216406250000034,53.891210937500006,0,-52989.719186381284,-3874326.4271020684
293,9.069628906250045,53.90092773437502,0,-62896.47752854306,-3873063.1176540465
294,8.978125000000063,53.92622070312501,0,-69030.09276147923,-3870056.1249942137
295,8.920410156250028,53.96533203125,0,-72843.8831053946,-3865498.685621351
296,8.903515625000068,54.00029296875002,0,-73906.94954382599,-3861467.9991309224
297,8.90664062500008,54.26079101562496,0,-73126.70987088571,-3831625.127294682
298,8.851562500000028,54.29956054687506,0,-76721.02413819134,-3827114.822706373
299,8.780371093750006,54.313037109375045,0,-81443.40800962524,-3825474.044079033
300,8.73603515625004,54.29521484374996,0,-84448.57399016141,-3827449.763806142
301,8.644921875000051,54.29497070312502,0,-90535.63866254385,-3827338.5760693466
302,8.625781250000045,54.35395507812504,0,-91652.29065531725,-3820558.001449656
303,8.648046875000063,54.397656249999955,0,-90049.586982256,-3815593.60367396
304,8.831152343750063,54.42753906250002,0,-77785.55470682822,-3812443.555991126
305,8.95185546875004,54.46757812499999,0,-69670.05585985002,-3808019.541730578
306,8.957226562500068,54.53833007812503,0,-69165.8322399899,-3799936.37328157
307,8.880957031249977,54.59394531249998,0,-74099.90579873556,-3793484.3671115343
308,8.789648437500034,54.695947265624994,0,-79899.0418323254,-3781708.593614621
309,8.682324218750011,54.79184570312498,0,-86730.79663074683,-3770603.1748384503
310,8.670312500000051,54.90341796875006,0,-87225.76569693243,-3757853.6195012582
311,8.670703125000045,54.90332031250003,0,-87200.40430443008,-3757865.3540235874
312,8.857226562500045,54.90112304687503,0,-74971.42842106517,-3758379.984757596
313,8.902929687500034,54.89692382812498,0,-71982.63199087161,-3758917.6611763514
314,9.185839843750017,54.84467773437498,0,-53506.094124564355,-3765189.2042808025
315,9.254980468750063,54.808007812499994,0,-49016.91223030336,-3769436.6279656035
316,9.34199218750004,54.806298828124994,0,-43294.67758799959,-3769701.812499609
317,9.498730468749983,54.840429687500006,0,-32948.04922725926,-3765910.1168689984
318,9.615820312500034,54.855419921874955,0,-25240.487194782152,-3764258.660525537
319,9.661230468750063,54.83437500000002,0,-22271.293549544956,-3766679.517983751
320,9.72500000000008,54.825537109375006,0,-18083.852538883497,-3767710.8053785386
321,9.739746093750057,54.825537109375006,0,-17114.164179053627,-3767715.3347981717
322,9.745898437500074,54.80717773437499,0,-16718.886875042648,-3769813.0086120274
323,9.892285156250068,54.780615234375006,0,-7092.935024098205,-3772876.126597724
324,9.953808593750068,54.73828125,0,-3045.565448102866,-3777715.8733431315
325,10.02216796875004,54.673925781250034,0,1464.458198330711,-3785068.032031822
326,10.028808593749972,54.58129882812497,0,1908.472796348927,-3795653.0707655847
327,9.941308593749994,54.5146484375,0,-3895.9141418340614,-3803271.617758222
328,9.868652343750028,54.47246093750002,0,-8729.863808329752,-3808088.320807295
329,10.14345703125008,54.488427734374994,0,9530.124910009288,-3806260.2424150803
330,10.170800781250051,54.4501953125,0,11359.653580461423,-3810628.231051822
331,10.21240234375,54.40893554687503,0,14143.986139411873,-3815339.250213402
332,10.360449218750034,54.43833007812498,0,23981.247256147988,-3811927.0541526144
333,10.731542968750063,54.31625976562498,0,48848.04568013572,-3825660.1307398337
334,10.955957031250051,54.37568359375001,0,63718.36589680607,-3818638.8650903027
335,11.013378906250011,54.379150390625,0,67538.35953734351,-3818176.417654334
336,11.064355468749994,54.280517578125,0,71145.12100107271,-3829403.22217769
337,11.008593750000017,54.18115234375,0,67618.53896380999,-3840849.4124271153
338,10.81074218750004,54.07514648437498,0,54526.98174888692,-3853206.921003307
339,10.854589843750006,54.00981445312499,0,57587.49175221875,-3860653.8211723263
340,10.917773437500074,53.99531249999998,0,61871.47566188189,-3862250.840761638
341,11.104296875000074,54.00917968750005,0,74413.83401383934,-3860438.9576475658
342,11.399609375000011,53.944628906250045,0,94490.97692655306,-3867405.7001838167
343,11.461132812500011,53.964746093749966,0,98584.84707999152,-3864995.0895772497
344,11.700585937500051,54.113525390625,0,114230.46638363546,-3847498.346755699
345,11.79628906250008,54.14545898437501,0,120542.20244721681,-3843644.4564445224
346,12.111328125000057,54.168310546875034,0,141577.97057589705,-3840307.004298009
347,12.168652343750011,54.22587890624996,0,145170.56205899589,-3833573.468593194
348,12.29628906250008,54.283789062500034,0,153444.46126167776,-3826614.2025585514
349,12.378515625000034,54.347021484375034,0,158635.55449212663,-3819157.577835615
350,12.575390625000011,54.467382812500034,0,171138.8521239614,-3804832.24474648
351,12.779101562500017,54.445703124999994,0,184785.78175040276,-3806676.6892855475
352,12.898046875000006,54.42265624999999,0,192821.29399609703,-3808918.100557049
353,13.028613281250045,54.41103515625002,0,201570.8494938808,-3809796.550675155
354,13.147460937500028,54.28271484375,0,210279.42229300606,-3824035.3180672736
355,13.448046875000074,54.14086914062506,0,231315.33542218426,-3839097.7719757007
356,13.724218750000006,54.153222656249994,0,249725.49905737236,-3836525.658029425
357,13.822265625,54.01904296875,0,257315.63645145463,-3851438.951850423
358,13.865527343750017,53.853369140625006,0,261504.96200968264,-3870206.9811256533
359,13.950390624999983,53.80136718749998,0,267648.2629514901,-3875770.759428742
360,14.025000000000006,53.767431640625006,0,272968.48954972235,-3879305.902187779
361,14.250000000000028,53.731884765624955,0,288502.88420522783,-3882275.214578025
362,14.258886718750006,53.729638671875,0,289124.1898317924,-3882487.689191392
363,14.26611328125,53.70712890625,0,289806.21555155556,-3885029.631193404
364,14.279882812500006,53.624755859375,0,291446.20827520336,-3894398.1686686664
365,14.298730468750023,53.556445312499996,0,293315.85062598024,-3902132.2910246416
366,14.41455078125,53.283496093749996,0,303620.6115027797,-3932844.5668208506
367,14.412304687500011,53.216748046875,0,304057.8813972194,-3940521.4526251573
368,14.410937500000017,53.199023437499996,0,304120.89789747016,-3942564.608071007
369,14.368554687500023,53.10556640624998,0,302024.8020626928,-3953527.323009171
370,14.293164062500011,53.0267578125,0,297502.6512353956,-3962982.3807230256
371,14.193652343750017,52.98232421875,0,290994.04938398674,-3968604.3860038244
372,14.138867187500011,52.932861328125,0,287611.0832708465,-3974572.579558604
373,14.128613281250011,52.878222656249996,0,287353.75460867735,-3980913.33384898
374,14.253710937500017,52.782519531249996,0,296864.4454455723,-3991295.7311541643
375,14.514062500000023,52.64560546875,0,316242.72382911213,-4005675.1915817717
376,14.619433593750017,52.528515625,0,324699.25282269414,-4018581.2287282674
377,14.569726562500023,52.431103515625,0,322110.73697784834,-4030095.900400489
378,14.554589843750023,52.359667968749996,0,321702.6679962537,-4038423.7859286214
379,14.573925781250011,52.31416015625,0,323485.7458094292,-4043567.808493834
380,14.615625000000023,52.277636718749996,0,326768.9368407619,-4047547.8737495495
381,14.679882812500011,52.25,0,331569.3116194506,-4050369.782565148
382,14.705371093750017,52.207470703125,0,333775.347209505,-4055133.15310104
